0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,1,1,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441860465116279,0.5348837209302325,11392,1,1,-1,-1,1,1,-1,0,1,0,0,-1,0.8215962441314554,1,0.023255813953488372,-1
0,1,1,1,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.3,0.3,3400,1,1,-1,-1,1,1,-1,0,1,-1,0,-1,1.0,0,0.6,-1
0,1,1,1,0.0,0.13,0.75,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.5384615384615384,0.0,0.38461538461538464,0.46153846153846156,4541,1,1,-1,-1,1,1,-1,0,1,-1,0,-1,1.0,0,0.5384615384615384,-1
0,1,1,1,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,1.4545454545454546,0.5227272727272727,12422,1,1,-1,-1,1,1,-1,0,1,-1,0,-1,0.8396624472573839,1,0.022727272727272728,-1
0,1,1,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,1.2954545454545454,0.5681818181818182,12407,1,1,-1,-1,1,1,-1,0,1,-1,0,-1,0.8518518518518519,1,0.022727272727272728,-1
0,1,1,1,0.0,0.5185185185185185,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6618,1,1,-1,-1,1,1,-1,1,1,-1,0,-1,0.872340425531915,-1,1.0,-1
0,1,1,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670,1,1,1,-1,1,1,-1,1,1,0,0,-1,1.0,1,0.0,-1
0,1,1,1,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,967,1,1,1,-1,1,1,-1,0,1,0,0,-1,1.0,1,0.0,-1
0,1,1,1,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,-1,1,-1,-1,1,1,-1,1,1,-1,0,0,0.5,0,0.0,-1
0,1,1,-1,0.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.5833333333333334,0.4166666666666667,1213,1,1,-1,-1,1,1,-1,1,1,-1,0,0,0.59375,0,0.33333333333333326,-1
0,1,1,-1,0.0,0.6451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,1.0851063829787233,0.0,0.425531914893617,0.10638297872340426,8969,1,1,-1,-1,1,1,-1,0,1,-1,0,-1,1.0,0,0.44680851063829785,-1
0,1,1,-1,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15559,1,1,1,1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
0,1,1,-1,0.0,0.6857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.7,1.8,754,1,1,-1,-1,1,1,-1,1,1,0,0,1,0.0,1,0.1,-1
0,1,1,-1,0.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73553,1,1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
1,1,1,-1,0.3333333333333333,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
1,1,1,-1,0.109375,0.03125,0.671875,0.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0,1,-1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
1,1,1,-1,0.11666666666666667,0.03333333333333333,0.65,0.0,0.0,0.0,0.1,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0,1,-1,-1,-1,1,1,-1,1,1,0,0,-1,0.0,0,0.0,-1
